﻿﻿消防栓編號,單位名稱,種類,區鄉鎮市名稱,消防栓位置,經度,緯度,水公司單位名稱
17711,南屯分隊,地下,西區,五權七街和五權五街257巷口南50公尺（廟後）,120.6562221,24.13500007,台中給水廠
11187,南屯分隊,地下,西區,五權七街與五權西四街口（西北）,120.6626185,24.13520935,台中給水廠
11166,南屯分隊,地上,西區,五權七街與美村路口（西南）,120.6616663,24.13511389,台中給水廠
17663,南屯分隊,地下,西區,五權三街254號（與五權西五街口-西邊）,120.6600684,24.13801198,台中給水廠
17664,南屯分隊,地上,西區,五權三街350號旁,120.6585342,24.13801321,台中給水廠
16839,南屯分隊,地下,西區,五權三街406巷11號旁,120.6566311,24.13844277,台中給水廠
18011,南屯分隊,地下,西區,五權五街133巷40號前,120.6597841,24.13554347,台中給水廠
17908,南屯分隊,地下,西區,五權五街144號前,120.6595913,24.13661022,台中給水廠
17907,南屯分隊,地下,西區,五權五街193號前,120.6580245,24.13649808,台中給水廠
11153,南屯分隊,地上,西區,五權五街與五權西三街口（東南側人行道）,120.6631187,24.13652868,台中給水廠
11179,南屯分隊,地上,西區,五權五街與五權西六街口（東南側）,120.6588513,24.13654397,台中給水廠
20893,南屯分隊,地上,西區,五權西二街6號（隆美肉羹麵線旁）,120.663829,24.139788,台中給水廠
11152,南屯分隊,地上,西區,五權西三街21號與五權一街口（西南）,120.6631248,24.13930496,台中給水廠
11154,南屯分隊,地上,西區,五權西三街57號與五權三街口（東南）,120.6631214,24.13794283,台中給水廠
11158,南屯分隊,地下,西區,五權西三街99號前,120.6631476,24.13523016,台中給水廠
18418,南屯分隊,地下,南屯區,五權西六街153號,120.6588392,24.13575056,台中給水廠
11186,南屯分隊,地下,西區,五權西四街105號與五權五街口（西南）,120.662593,24.13651705,台中給水廠
11157,南屯分隊,地上,西區,五權西四街202號與柳川西路口（西北）,120.6626567,24.1322721,台中給水廠
11155,南屯分隊,地上,西區,五權西四街45號與五權三街口（西南）,120.662589,24.13794039,台中給水廠
17665,南屯分隊,地上,西區,五權西四街與五權八街口（西南）,120.6625736,24.1337664,台中給水廠
11170,南屯分隊,地上,西區,五權西四街與五權西路口（西南）,120.6625628,24.14001846,台中給水廠
17699,南屯分隊,地上,西區,五權西四街與美村路一段771巷（西北）,120.6625843,24.13318383,台中給水廠
20533,南屯分隊,地上,西區,五權西路一段115號與美村路口（西南）,120.661543,24.139989,台中給水廠
11172,南屯分隊,地上,西區,五權西路一段202號（華美街內）,120.6588078,24.14091368,台中給水廠
11182,南屯分隊,地下,西區,五權西路一段224號與忠明南路口（東北）,120.6578133,24.14015736,台中給水廠
11171,南屯分隊,地上,西區,五權西路一段55號與五權西二街口,120.6638188,24.14001295,台中給水廠
20111,南屯分隊,地下,西區,五權西路一段與忠明南路口（東南-元富證券）,120.657434,24.139873,台中給水廠
16816,南屯分隊,地下,南屯區,五權西路二段1001號（加油站入口）,120.6300297,24.14706198,台中給水廠
11083,南屯分隊,地上,南屯區,五權西路二段197號（友仁醫院）,120.6495313,24.1399848,台中給水廠
11234,南屯分隊,地下,南屯區,五權西路二段260號,120.6486522,24.1401182,台中給水廠
11082,南屯分隊,地下,南屯區,五權西路二段271號（台新證卷停車場入口旁人行道上）,120.6474245,24.13998806,台中給水廠
11221,南屯分隊,地下,南屯區,五權西路二段2號與精誠路口（西北）,120.6544183,24.14014084,台中給水廠
11081,南屯分隊,地下,南屯區,五權西路二段377號,120.6457903,24.1399848,台中給水廠
11200,南屯分隊,地下,南屯區,五權西路二段474號（金字招牌）,120.6434185,24.1405672,台中給水廠
11079,南屯分隊,地下,南屯區,五權西路二段501號（新光銀行）,120.6429995,24.14056795,台中給水廠
11078,南屯分隊,地下,南屯區,五權西路二段529號,120.6422404,24.14080966,台中給水廠
11087,南屯分隊,地下,南屯區,五權西路二段562號（加油站）,120.6413472,24.14125104,台中給水廠
11077,南屯分隊,地下,南屯區,五權西路二段605號,120.6403971,24.14137383,台中給水廠
11217,南屯分隊,地下,南屯區,五權西路二段658號（星巴克）,120.6400202,24.14169753,台中給水廠
11076,南屯分隊,地下,南屯區,五權西路二段667號（玉山銀行）,120.6389923,24.141886,台中給水廠
20094,南屯分隊,地下,南屯區,五權西路二段696號,120.638313,24.142275,台中給水廠
11213,南屯分隊,地下,南屯區,五權西路二段722號（順路來汽車）,120.6370678,24.14267657,台中給水廠
11214,南屯分隊,地下,南屯區,五權西路二段727號（思夢樂）,120.6368612,24.14262211,台中給水廠
11084,南屯分隊,地上,南屯區,五權西路二段93號（鉅森匯大樓）,120.6522109,24.14000193,台中給水廠
17994,南屯分隊,地下,南屯區,五權西路二段與大墩路口（東北側）,120.6500477,24.14014023,台中給水廠
20894,南屯分隊,地下,南屯區,"五權西路二段與文心南五路三段  （東北）",120.630861,24.146696,台中給水廠
17845,南屯分隊,地下,南屯區,五權西路二段與向上路三段口（西南）,120.6321198,24.14563752,台中給水廠
11086,南屯分隊,地下,南屯區,五權西路二段與惠文路口,120.6424537,24.14088553,台中給水廠
17732,南屯分隊,地上,南屯區,五權西路與三厝街口（東北側）,120.6358212,24.14339066,台中給水廠
11173,南屯分隊,地上,西區,五權西路與五權西六街口（東南-五權西六街上）,120.6588594,24.14000193,台中給水廠
16811,南屯分隊,地上,西區,五權西路與五權西六街口（東南-五權西路上）,120.6588688,24.14000744,台中給水廠
11235,南屯分隊,地下,南屯區,五權西路與文心路口（東北）,120.6468277,24.14010779,台中給水廠
11164,南屯分隊,地上,南屯區,五權西路與永春東七路口（東北）上真沈香,120.6342501,24.14439906,台中給水廠
16818,南屯分隊,地上,南屯區,五權西路與向上路口（東南）,120.6324685,24.14539215,台中給水廠
11085,南屯分隊,地下,南屯區,五權西路與向心路口（西北）,120.6449468,24.14020815,台中給水廠
11208,南屯分隊,地下,南屯區,五權西路與向心路口（東南）,120.644934,24.14005823,台中給水廠
11233,南屯分隊,地下,南屯區,五權西路與東興路口（東北）,120.6530356,24.14013533,台中給水廠
17743,南屯分隊,地下,南屯區,五權西路與南屯路二段870巷口（東南側）,120.6356777,24.14325482,台中給水廠
11169,南屯分隊,地下,西區,五權路1號與五權西路口,120.665634,24.1400362,台中給水廠
16812,南屯分隊,地下,西區,五權路與五權一街口（西北）,120.6656286,24.13927865,台中給水廠
11133,南屯分隊,地上,南屯區,公益路與大正街口（西南）,120.6454255,24.15083415,台中給水廠
11146,南屯分隊,地上,南屯區,公益路與大光街口（東）,120.6479287,24.1507286,台中給水廠
11131,南屯分隊,地上,南屯區,公益路與大通街口（西南）,120.6416497,24.1511052,台中給水廠
11132,南屯分隊,地上,南屯區,公益路與大觀路口（東南）,120.6426689,24.15101587,台中給水廠
11315,南屯分隊,地下,南屯區,文心南一路81號路口（東南）,120.6430364,24.13710817,台中給水廠
20996,南屯分隊,地下,南屯區,文心南一路和海德街口,120.645672,24.13696,台中給水廠
17725,南屯分隊,地下,南屯區,文心南七路188號對面,120.648948,24.12951211,台中給水廠
11035,南屯分隊,地下,南屯區,文心南七路198號,120.6484578,24.12957229,台中給水廠
17726,南屯分隊,地下,南屯區,文心南七路210號對面,120.6477624,24.12950722,台中給水廠
11034,南屯分隊,地上,南屯區,文心南七路218號,120.6474372,24.12956617,台中給水廠
11036,南屯分隊,地上,南屯區,文心南七路48號,120.6520922,24.12954781,台中給水廠
20886,南屯分隊,地下,南屯區,文心南七路499巷6號與豐順街15巷口,120.639628,24.128977,台中給水廠
11032,南屯分隊,地上,南屯區,文心南七路502號,120.6395924,24.12955944,台中給水廠
17724,南屯分隊,地下,南屯區,文心南七路56號對面,120.6517428,24.12947784,台中給水廠
11283,南屯分隊,地下,南屯區,文心南七路82-1號,120.6507833,24.12955624,台中給水廠
11282,南屯分隊,地下,南屯區,文心南七路與大墩南路口（海悅人行道）,120.6499457,24.12956481,台中給水廠
11033,南屯分隊,地下,南屯區,文心南七路與文心南路口東20公尺,120.6467941,24.12955515,台中給水廠
11005,南屯分隊,地上,南屯區,文心南七路與永春東一路口（西北）,120.6413171,24.12954944,台中給水廠
